3472,photo,2,0,1,2,0,0,0,0,0
3473,photo,0,0,0,0,0,0,0,0,0
3474,photo,2,1,0,2,0,0,0,0,0
3475,video,34,104,5,29,3,1,1,0,0
3476,photo,23,4,0,23,0,0,0,0,0
3477,photo,1,0,0,1,0,0,0,0,0
3478,photo,3,3,0,3,0,0,0,0,0
3479,photo,2,2,0,2,0,0,0,0,0
3480,photo,12,0,0,11,1,0,0,0,0
3481,photo,9,0,0,8,1,0,0,0,0
3482,video,54,236,17,43,10,1,0,0,0
3483,photo,31,14,2,31,0,0,0,0,0
3484,video,4,0,0,3,1,0,0,0,0
3485,video,30,182,17,20,10,0,0,0,0
3486,photo,22,4,0,22,0,0,0,0,0
3487,photo,20,2,0,20,0,0,0,0,0
3488,photo,4,0,0,4,0,0,0,0,0
3489,photo,48,3,0,44,3,0,0,0,1
3490,photo,3,0,0,3,0,0,0,0,0
3491,photo,21,0,0,20,1,0,0,0,0
3492,video,39,237,16,34,5,0,0,0,0
3493,photo,26,8,0,26,0,0,0,0,0
3494,photo,12,2,0,12,0,0,0,0,0
3495,photo,0,0,0,0,0,0,0,0,0
3496,video,30,197,4,24,6,0,0,0,0
3497,photo,44,11,0,44,0,0,0,0,0
3498,photo,64,32,1,64,0,0,0,0,0
3499,photo,3,0,0,3,0,0,0,0,0
3500,photo,3,0,0,3,0,0,0,0,0
3501,photo,17,0,0,17,0,0,0,0,0
3502,video,72,252,30,61,11,0,0,0,0
3503,photo,21,4,0,20,1,0,0,0,0
3504,photo,8,0,0,6,1,1,0,0,0
3505,photo,336,4,18,333,2,1,0,0,0
3506,photo,6,0,0,6,0,0,0,0,0
3507,photo,2,0,0,2,0,0,0,0,0
3508,photo,2,0,0,2,0,0,0,0,0
3509,photo,4,0,0,4,0,0,0,0,0
3510,photo,12,0,0,12,0,0,0,0,0
3511,video,7,3,1,7,0,0,0,0,0
3512,photo,2,0,0,2,0,0,0,0,0
3513,photo,4,0,0,4,0,0,0,0,0
3514,photo,0,0,0,0,0,0,0,0,0
3515,photo,5,0,0,5,0,0,0,0,0
3516,photo,0,0,0,0,0,0,0,0,0
3517,photo,2,0,0,2,0,0,0,0,0
3518,photo,8,0,0,8,0,0,0,0,0
3519,photo,2,0,0,2,0,0,0,0,0
3520,photo,7,0,0,7,0,0,0,0,0
3521,photo,5,0,0,5,0,0,0,0,0
3522,photo,5,0,1,5,0,0,0,0,0
3523,photo,0,0,0,0,0,0,0,0,0
3524,photo,1,0,0,1,0,0,0,0,0
3525,photo,0,0,0,0,0,0,0,0,0
3526,photo,0,0,0,0,0,0,0,0,0
3527,photo,4,0,0,4,0,0,0,0,0
3528,photo,1,0,0,1,0,0,0,0,0
3529,photo,2,0,0,2,0,0,0,0,0
3530,photo,5,0,0,5,0,0,0,0,0
3531,photo,3,0,0,3,0,0,0,0,0
3532,photo,1,0,0,1,0,0,0,0,0
3533,photo,2,0,0,2,0,0,0,0,0
3534,photo,626,3,88,601,3,0,22,0,0
3535,photo,12,0,3,12,0,0,0,0,0
3536,photo,8,0,0,8,0,0,0,0,0
3537,photo,0,0,0,0,0,0,0,0,0
3538,photo,2,0,0,2,0,0,0,0,0
3539,photo,1,0,0,1,0,0,0,0,0
3540,photo,7,0,0,7,0,0,0,0,0
3541,photo,1,0,0,1,0,0,0,0,0
3542,photo,1,0,0,1,0,0,0,0,0
3543,photo,15,0,0,15,0,0,0,0,0
3544,photo,10,0,0,10,0,0,0,0,0
3545,photo,3,0,0,3,0,0,0,0,0
3546,photo,6,0,1,5,1,0,0,0,0
3547,photo,4,0,0,4,0,0,0,0,0
3548,photo,0,0,0,0,0,0,0,0,0
3549,photo,0,0,0,0,0,0,0,0,0
3550,photo,3,0,0,3,0,0,0,0,0
3551,photo,3,0,0,3,0,0,0,0,0
3552,photo,3,0,0,3,0,0,0,0,0
3553,photo,1,0,0,1,0,0,0,0,0
3554,photo,3,0,0,3,0,0,0,0,0
3555,photo,4,1,0,4,0,0,0,0,0
3556,photo,1,0,0,1,0,0,0,0,0
3557,video,23,3,0,23,0,0,0,0,0
3558,photo,3,0,0,3,0,0,0,0,0
3559,photo,2,0,0,2,0,0,0,0,0
3560,photo,4,0,0,4,0,0,0,0,0
3561,photo,1,0,0,1,0,0,0,0,0
3562,photo,0,0,0,0,0,0,0,0,0
3563,photo,1,0,0,1,0,0,0,0,0
3564,photo,3,0,0,3,0,0,0,0,0
3565,photo,1,0,0,1,0,0,0,0,0
3566,photo,1,0,0,1,0,0,0,0,0
3567,photo,13,0,0,13,0,0,0,0,0
3568,photo,0,0,0,0,0,0,0,0,0
3569,video,11,0,0,11,0,0,0,0,0
3570,photo,4,0,0,4,0,0,0,0,0
3571,photo,3,0,0,3,0,0,0,0,0
3572,photo,1,0,0,1,0,0,0,0,0
3573,photo,1,0,0,1,0,0,0,0,0
3574,photo,2,0,0,2,0,0,0,0,0
3575,photo,5,0,0,5,0,0,0,0,0
3576,photo,10,0,0,10,0,0,0,0,0
3577,photo,1,0,0,1,0,0,0,0,0
3578,photo,1,0,0,1,0,0,0,0,0
3579,photo,6,0,0,6,0,0,0,0,0
3580,photo,0,0,0,0,0,0,0,0,0
3581,photo,0,0,0,0,0,0,0,0,0
3582,photo,2,0,0,2,0,0,0,0,0
3583,photo,10,0,0,10,0,0,0,0,0
3584,photo,1,0,0,1,0,0,0,0,0
3585,photo,2,0,0,2,0,0,0,0,0
3586,photo,2,0,0,2,0,0,0,0,0
3587,photo,6,1,0,6,0,0,0,0,0
3588,photo,1,0,0,1,0,0,0,0,0
3589,photo,1,0,0,1,0,0,0,0,0
3590,photo,1,0,0,1,0,0,0,0,0
3591,photo,6,1,0,6,0,0,0,0,0
3592,photo,2,0,0,2,0,0,0,0,0
3593,photo,1,0,0,1,0,0,0,0,0
3594,photo,2,0,0,2,0,0,0,0,0
3595,photo,4,0,0,4,0,0,0,0,0
3596,photo,2,0,0,2,0,0,0,0,0
3597,photo,1,0,0,1,0,0,0,0,0
3598,photo,1,0,0,1,0,0,0,0,0
3599,photo,1,0,0,1,0,0,0,0,0
3600,photo,2,0,0,2,0,0,0,0,0
3601,video,0,0,0,0,0,0,0,0,0
3602,video,134,5,1,133,1,0,0,0,0
3603,photo,1,1,0,0,0,1,0,0,0
3604,photo,2,0,0,2,0,0,0,0,0
3605,photo,4,0,0,4,0,0,0,0,0
3606,photo,1,0,0,1,0,0,0,0,0
3607,photo,2,0,0,2,0,0,0,0,0
3608,photo,2,0,0,2,0,0,0,0,0
3609,photo,0,0,0,0,0,0,0,0,0
3610,photo,2,0,0,2,0,0,0,0,0
3611,photo,3,0,0,3,0,0,0,0,0
3612,photo,1,0,0,1,0,0,0,0,0
3613,photo,3,0,0,3,0,0,0,0,0
3614,photo,2,0,0,2,0,0,0,0,0
3615,photo,1,0,0,1,0,0,0,0,0
3616,photo,3,0,0,3,0,0,0,0,0
3617,photo,3,0,0,3,0,0,0,0,0
3618,photo,3,3,1,3,0,0,0,0,0
3619,photo,2,0,0,2,0,0,0,0,0
3620,photo,1,0,1,1,0,0,0,0,0
3621,photo,0,0,0,0,0,0,0,0,0
3622,photo,2,0,0,2,0,0,0,0,0
3623,photo,2,0,0,2,0,0,0,0,0
3624,photo,0,0,0,0,0,0,0,0,0
3625,photo,1,0,0,1,0,0,0,0,0
3626,photo,2,0,0,2,0,0,0,0,0
3627,photo,2,0,0,2,0,0,0,0,0
3628,photo,3,0,0,3,0,0,0,0,0
3629,photo,1,0,0,1,0,0,0,0,0
3630,photo,4,0,0,2,2,0,0,0,0
3631,photo,5,0,0,5,0,0,0,0,0
3632,photo,4,0,3,4,0,0,0,0,0
3633,photo,529,226,5,515,5,9,0,0,0
3634,video,984,5166,690,768,200,4,11,0,1
3635,photo,373,54,1,362,7,4,0,0,0
3636,video,256,535,52,220,34,0,2,0,0
3637,video,1238,7895,1101,981,233,8,14,1,1
3638,photo,315,34,1,309,3,3,0,0,0
3639,video,252,733,77,220,25,2,5,0,0
3640,video,1140,6523,879,901,214,7,10,3,5
3641,photo,624,11,104,616,6,0,2,0,0
3642,video,174,324,31,151,21,0,2,0,0
3643,video,245,477,61,210,31,2,2,0,0
3644,video,1156,7208,997,845,282,10,14,2,3
3645,photo,1818,33,5,1775,29,6,8,0,0
3646,photo,876,133,4,865,5,6,0,0,0
3647,photo,185,31,1,182,2,1,0,0,0
3648,video,763,4083,784,597,159,3,4,0,0
3649,video,288,1715,89,234,45,0,8,0,1
3650,video,910,5963,874,695,198,5,10,1,1
3651,photo,352,29,3,323,2,3,23,1,0
3652,photo,565,25,2,549,7,7,2,0,0
3653,video,856,5204,793,647,187,6,11,3,2
3654,video,509,17,131,386,3,18,102,0,0
3655,video,1059,6535,915,827,215,3,8,3,3
3656,video,835,3919,684,606,217,2,4,1,5
3657,video,820,4829,739,523,276,6,13,2,0
3658,video,291,895,167,243,46,0,2,0,0
3659,video,1004,7061,1003,746,237,3,16,0,2
3660,photo,359,47,3,350,4,4,1,0,0
3661,video,846,3692,1636,680,141,3,16,4,2
3662,photo,426,40,5,420,6,0,0,0,0
3663,photo,2402,97,3,2344,41,17,0,0,0
3664,photo,258,37,3,250,5,3,0,0,0
3665,video,329,1909,137,240,85,1,2,0,1
3666,video,808,5516,760,597,198,6,5,1,1
3667,video,892,6622,1026,612,260,9,9,1,1
3668,photo,195,22,2,191,3,0,1,0,0
3669,video,914,7013,1011,584,251,57,17,3,2
3670,video,1048,3740,974,866,165,5,8,1,3
3671,photo,563,28,5,554,4,4,1,0,0
3672,video,703,4007,844,548,139,4,7,3,2
3673,photo,707,63,3,694,7,6,0,0,0
3674,photo,213,5,2,209,3,1,0,0,0
3675,video,250,1061,54,213,36,0,0,1,0
3676,video,829,6940,1055,648,166,5,4,2,4
3677,video,1078,9452,1379,820,234,8,10,3,3
3678,photo,287,65,3,280,1,6,0,0,0
3679,video,305,1724,223,248,49,3,2,2,1
3680,video,543,2041,476,445,87,3,8,0,0
3681,video,300,297,60,267,29,3,1,0,0
3682,video,840,7145,1136,624,196,6,8,2,4
3683,video,840,4018,1412,683,144,6,6,0,1
3684,photo,273,69,5,260,6,7,0,0,0
3685,photo,576,158,8,562,10,4,0,0,0
3686,photo,293,0,1,286,7,0,0,0,0
3687,photo,581,20,0,545,6,28,1,1,0
3688,photo,751,35,2,733,7,11,0,0,0
3689,photo,1386,51,6,1367,9,10,0,0,0
3690,photo,434,58,17,420,7,6,1,0,0
3691,photo,391,8,48,278,0,13,97,1,2
3692,photo,280,29,4,277,3,0,0,0,0
3693,photo,345,70,2,335,4,5,1,0,0
3694,photo,296,31,5,291,1,4,0,0,0
3695,photo,186,19,1,174,5,7,0,0,0
3696,photo,358,12,2,348,4,5,1,0,0
3697,photo,414,5,61,356,0,1,57,0,0
3698,photo,429,88,0,415,3,10,1,0,0
3699,photo,136,18,1,134,2,0,0,0,0
3700,photo,125,4,2,123,1,0,1,0,0
3701,photo,251,18,2,246,3,2,0,0,0
3702,photo,158,9,1,157,1,0,0,0,0
3703,photo,177,16,1,171,3,3,0,0,0
3704,photo,287,38,2,260,0,12,2,1,12
3705,photo,153,7,42,148,0,2,3,0,0
3706,photo,214,18,1,211,1,2,0,0,0
3707,photo,806,51,0,770,23,12,1,0,0
3708,photo,312,37,6,303,5,4,0,0,0
3709,photo,244,30,5,237,3,4,0,0,0
3710,photo,637,64,8,627,8,2,0,0,0
3711,photo,195,15,0,188,4,3,0,0,0
3712,photo,287,43,3,281,4,2,0,0,0
3713,photo,357,59,3,341,6,10,0,0,0
3714,photo,182,27,1,176,4,2,0,0,0
3715,photo,307,51,4,301,5,1,0,0,0
3716,photo,403,89,4,391,8,4,0,0,0
3717,photo,211,24,1,209,2,0,0,0,0
3718,photo,300,46,1,285,0,8,7,0,0
3719,photo,287,29,3,278,4,5,0,0,0
3720,photo,223,19,1,211,7,1,0,4,0
3721,photo,181,15,0,179,2,0,0,0,0
3722,photo,56,3,0,54,1,1,0,0,0
3723,photo,378,48,3,367,4,6,0,1,0
3724,photo,397,87,10,383,5,9,0,0,0
3725,photo,397,76,4,382,9,6,0,0,0
3726,photo,940,49,1,862,40,38,0,0,0
3727,photo,138,8,0,136,2,0,0,0,0
3728,photo,78,5,1,78,0,0,0,0,0
3729,photo,128,5,4,123,1,4,0,0,0
3730,photo,306,32,4,302,2,2,0,0,0
3731,photo,128,12,1,123,1,4,0,0,0
3732,photo,119,9,0,115,2,1,1,0,0
3733,photo,96,5,2,92,0,3,0,1,0
3734,photo,354,66,2,348,3,3,0,0,0
3735,photo,121,11,1,114,7,0,0,0,0
3736,photo,94,9,1,90,0,3,0,1,0
3737,photo,164,15,5,158,0,6,0,0,0
3738,photo,342,34,1,326,12,4,0,0,0
3739,photo,163,13,0,159,4,0,0,0,0
3740,photo,73,11,0,71,1,1,0,0,0
3741,photo,247,17,1,241,3,1,2,0,0
3742,photo,53,3,0,50,3,0,0,0,0
3743,photo,155,31,1,144,4,7,0,0,0
3744,photo,431,27,0,414,10,6,1,0,0
3745,photo,187,18,0,183,4,0,0,0,0
3746,photo,105,20,0,104,0,1,0,0,0
3747,photo,99,16,0,97,2,0,0,0,0
3748,photo,316,65,16,306,4,6,0,0,0
3749,photo,91,5,0,87,2,2,0,0,0
3750,photo,151,9,1,147,1,3,0,0,0
3751,video,154,821,75,120,32,0,2,0,0
3752,video,208,981,108,165,37,1,3,2,0
3753,video,2,0,0,2,0,0,0,0,0
3754,video,17,0,1,16,1,0,0,0,0
3755,video,9,0,1,9,0,0,0,0,0
3756,video,123,524,56,100,21,0,1,1,0
3757,video,157,591,61,123,29,1,3,1,0
3758,video,24,0,0,24,0,0,0,0,0
3759,video,27,0,4,27,0,0,0,0,0
3760,video,190,723,85,127,55,1,5,0,2
3761,video,19,0,0,19,0,0,0,0,0
3762,video,22,2,1,22,0,0,0,0,0
3763,video,164,1120,67,120,40,0,2,2,0
3764,video,186,817,68,154,27,2,3,0,0
3765,video,41,0,0,41,0,0,0,0,0
3766,video,249,1734,247,198,47,1,3,0,0
3767,video,83,272,14,73,10,0,0,0,0
3768,video,156,333,97,124,30,1,0,0,1
3769,video,219,994,112,174,40,3,1,0,1
3770,video,7,0,0,7,0,0,0,0,0
3771,video,123,574,49,103,18,0,2,0,0
3772,video,171,408,38,143,27,1,0,0,0
3773,video,180,1002,76,148,28,2,0,1,1
3774,photo,325,10,1,319,4,1,1,0,0
3775,video,164,518,40,138,23,1,2,0,0
3776,video,24,0,1,23,1,0,0,0,0
3777,video,215,1229,84,167,44,0,2,1,1
3778,video,75,450,25,63,12,0,0,0,0
3779,video,134,360,65,107,27,0,0,0,0
3780,video,145,746,61,113,31,0,1,0,0
3781,photo,68,4,0,68,0,0,0,0,0
3782,video,22,4,0,21,1,0,0,0,0
3783,video,160,1020,61,122,38,0,0,0,0
3784,video,91,432,32,77,14,0,0,0,0
3785,video,132,332,56,101,31,0,0,0,0
3786,video,20,2,0,20,0,0,0,0,0
3787,video,150,568,30,110,38,1,1,0,0
3788,photo,43,2,0,43,0,0,0,0,0
3789,video,203,775,62,161,37,2,3,0,0
3790,video,53,134,10,44,9,0,0,0,0
3791,video,26,3,3,25,1,0,0,0,0
3792,video,103,440,69,80,20,1,1,0,1
3793,video,31,4,0,31,0,0,0,0,0
3794,video,133,758,52,108,24,0,1,0,0
3795,video,124,416,41,104,20,0,0,0,0
3796,photo,34,1,0,34,0,0,0,0,0
3797,video,28,1,2,28,0,0,0,0,0
3798,video,13,0,0,13,0,0,0,0,0
3799,video,114,938,59,86,27,1,0,0,0
3800,photo,500,9,15,497,1,2,0,0,0
3801,photo,15,0,0,15,0,0,0,0,0
3802,photo,35,0,15,35,0,0,0,0,0
3803,photo,5,0,15,5,0,0,0,0,0
3804,photo,5,0,15,5,0,0,0,0,0
3805,photo,2,0,15,2,0,0,0,0,0
3806,photo,25,1,1,25,0,0,0,0,0
3807,video,0,0,0,0,0,0,0,0,0
3808,video,1,0,1,1,0,0,0,0,0
3809,video,4,0,0,4,0,0,0,0,0
3810,video,0,0,0,0,0,0,0,0,0
3811,video,2,0,0,2,0,0,0,0,0
3812,video,1,0,3,1,0,0,0,0,0
3813,video,2,0,0,2,0,0,0,0,0
3814,video,0,0,0,0,0,0,0,0,0
3815,video,4,0,3,4,0,0,0,0,0
3816,video,0,0,0,0,0,0,0,0,0
3817,video,0,0,0,0,0,0,0,0,0
3818,video,0,0,0,0,0,0,0,0,0
3819,video,0,0,0,0,0,0,0,0,0
3820,video,1,0,0,1,0,0,0,0,0
3821,video,0,0,0,0,0,0,0,0,0
3822,video,0,0,0,0,0,0,0,0,0
3823,video,1,0,0,1,0,0,0,0,0
3824,video,3,0,0,3,0,0,0,0,0
3825,video,0,0,0,0,0,0,0,0,0
3826,video,0,0,0,0,0,0,0,0,0
3827,video,0,0,0,0,0,0,0,0,0
3828,video,5,0,0,4,1,0,0,0,0
3829,video,2,0,0,2,0,0,0,0,0
3830,video,9,0,0,9,0,0,0,0,0
3831,video,2,0,0,2,0,0,0,0,0
3832,video,2,0,0,2,0,0,0,0,0
3833,video,1,0,0,1,0,0,0,0,0
3834,video,0,0,0,0,0,0,0,0,0
3835,video,2,0,0,2,0,0,0,0,0
3836,video,0,0,0,0,0,0,0,0,0
3837,video,1,0,0,1,0,0,0,0,0
3838,video,1,0,0,1,0,0,0,0,0
3839,video,3,0,0,3,0,0,0,0,0
3840,video,0,0,0,0,0,0,0,0,0
3841,video,1,0,0,1,0,0,0,0,0
3842,video,0,0,0,0,0,0,0,0,0
3843,video,0,0,0,0,0,0,0,0,0
3844,video,0,0,0,0,0,0,0,0,0
3845,video,0,0,0,0,0,0,0,0,0
3846,video,0,0,0,0,0,0,0,0,0
3847,video,0,0,0,0,0,0,0,0,0
3848,video,1,0,0,1,0,0,0,0,0
3849,video,0,0,0,0,0,0,0,0,0
3850,video,1,0,0,1,0,0,0,0,0
3851,video,1,0,0,1,0,0,0,0,0
3852,video,3,0,0,3,0,0,0,0,0
3853,video,0,0,0,0,0,0,0,0,0
3854,video,1,0,0,1,0,0,0,0,0
3855,video,1,0,0,1,0,0,0,0,0
3856,video,0,0,0,0,0,0,0,0,0
3857,video,3,0,0,3,0,0,0,0,0
3858,video,5,0,0,5,0,0,0,0,0
3859,video,2,0,0,2,0,0,0,0,0
3860,video,4,0,1,4,0,0,0,0,0
3861,video,0,0,0,0,0,0,0,0,0
3862,video,0,0,0,0,0,0,0,0,0
3863,video,1,0,1,1,0,0,0,0,0
3864,video,2,0,0,2,0,0,0,0,0
3865,video,2,0,0,2,0,0,0,0,0
3866,video,0,0,0,0,0,0,0,0,0
3867,video,3,0,0,3,0,0,0,0,0
3868,video,2,0,1,2,0,0,0,0,0
3869,video,0,0,0,0,0,0,0,0,0
3870,video,3,0,0,3,0,0,0,0,0
3871,video,3,0,0,3,0,0,0,0,0
3872,video,2,0,0,2,0,0,0,0,0
3873,video,1,0,0,1,0,0,0,0,0
3874,video,2,0,0,2,0,0,0,0,0
3875,video,2,0,0,1,1,0,0,0,0
3876,video,1,0,1,1,0,0,0,0,0
3877,video,2,0,1,2,0,0,0,0,0
3878,video,4,0,0,4,0,0,0,0,0
3879,video,2,0,0,2,0,0,0,0,0
3880,video,5,0,0,5,0,0,0,0,0
3881,video,4,0,0,4,0,0,0,0,0
3882,video,0,0,0,0,0,0,0,0,0
3883,video,1,0,0,1,0,0,0,0,0
3884,video,12,1,4,12,0,0,0,0,0
3885,video,6,0,12,6,0,0,0,0,0
3886,video,12,0,14,12,0,0,0,0,0
3887,video,1,0,0,1,0,0,0,0,0
3888,video,12,0,8,12,0,0,0,0,0
3889,video,11,0,7,11,0,0,0,0,0
3890,video,10,0,0,10,0,0,0,0,0
3891,video,4,0,0,4,0,0,0,0,0
3892,video,0,0,0,0,0,0,0,0,0
3893,video,2,0,0,2,0,0,0,0,0
3894,video,0,0,0,0,0,0,0,0,0
3895,video,0,0,0,0,0,0,0,0,0
3896,video,1,0,0,1,0,0,0,0,0
3897,video,0,0,0,0,0,0,0,0,0
3898,video,1,0,0,1,0,0,0,0,0
3899,video,0,0,0,0,0,0,0,0,0
3900,video,0,0,0,0,0,0,0,0,0
3901,video,0,0,0,0,0,0,0,0,0
3902,video,4,0,0,4,0,0,0,0,0
3903,video,1,0,0,1,0,0,0,0,0
3904,video,0,0,0,0,0,0,0,0,0
3905,video,0,0,0,0,0,0,0,0,0
3906,video,0,0,0,0,0,0,0,0,0
3907,video,0,0,0,0,0,0,0,0,0
3908,video,2,0,0,2,0,0,0,0,0
3909,video,2,0,1,2,0,0,0,0,0
3910,video,1,0,1,1,0,0,0,0,0
3911,video,0,0,1,0,0,0,0,0,0
3912,video,0,0,0,0,0,0,0,0,0
3913,video,3,0,0,3,0,0,0,0,0
3914,video,0,0,0,0,0,0,0,0,0
3915,video,1,0,1,1,0,0,0,0,0
3916,video,2,0,0,2,0,0,0,0,0
3917,video,0,0,0,0,0,0,0,0,0
3918,video,0,0,0,0,0,0,0,0,0
3919,video,0,0,0,0,0,0,0,0,0
3920,video,1,0,0,1,0,0,0,0,0
3921,video,3,0,0,3,0,0,0,0,0
3922,video,1,0,0,1,0,0,0,0,0
3923,video,4,0,1,4,0,0,0,0,0
3924,video,3,0,0,3,0,0,0,0,0
3925,video,1,0,0,1,0,0,0,0,0
3926,video,1,0,0,1,0,0,0,0,0
3927,video,1,0,0,0,1,0,0,0,0
3928,video,2,0,0,2,0,0,0,0,0
3929,video,0,0,0,0,0,0,0,0,0
3930,video,2,0,1,2,0,0,0,0,0
3931,video,64,91,322,54,7,1,2,0,0
3932,video,1,0,0,1,0,0,0,0,0
3933,video,34,73,242,27,5,1,0,0,1
3934,video,0,0,0,0,0,0,0,0,0
3935,video,0,0,0,0,0,0,0,0,0
3936,video,3,0,1,3,0,0,0,0,0
3937,video,4,0,1,4,0,0,0,0,0
3938,video,7,0,0,7,0,0,0,0,0
3939,video,4,0,0,3,1,0,0,0,0
3940,video,0,0,0,0,0,0,0,0,0
3941,video,1,0,0,1,0,0,0,0,0
3942,video,3,0,0,2,1,0,0,0,0
3943,video,5,0,0,5,0,0,0,0,0
3944,video,4,0,0,4,0,0,0,0,0
3945,photo,1,1,1,1,0,0,0,0,0
3946,video,1,0,0,1,0,0,0,0,0
3947,video,5,0,1,5,0,0,0,0,0
3948,video,5,0,0,5,0,0,0,0,0
3949,video,0,0,0,0,0,0,0,0,0
3950,video,4,0,1,4,0,0,0,0,0
3951,video,3,0,0,3,0,0,0,0,0
3952,video,7,0,0,7,0,0,0,0,0
3953,video,4,0,0,4,0,0,0,0,0
3954,video,3,0,0,3,0,0,0,0,0
3955,video,1,0,1,1,0,0,0,0,0
3956,video,1,0,0,1,0,0,0,0,0
3957,video,0,0,0,0,0,0,0,0,0
3958,video,1,0,0,1,0,0,0,0,0
3959,video,2,0,0,2,0,0,0,0,0
3960,video,4,0,0,4,0,0,0,0,0
3961,video,3,0,0,3,0,0,0,0,0
3962,video,3,0,0,3,0,0,0,0,0
3963,video,2,0,0,2,0,0,0,0,0
3964,video,3,0,0,3,0,0,0,0,0
3965,video,2,0,0,2,0,0,0,0,0
3966,video,1,0,0,1,0,0,0,0,0
3967,video,1,0,0,1,0,0,0,0,0
3968,video,2,0,0,2,0,0,0,0,0
3969,video,11,0,0,10,1,0,0,0,0
3970,video,3,0,0,3,0,0,0,0,0
3971,video,6,0,0,6,0,0,0,0,0
3972,video,1,0,0,1,0,0,0,0,0
3973,video,2,0,0,2,0,0,0,0,0
3974,video,0,0,0,0,0,0,0,0,0
3975,video,2,0,0,2,0,0,0,0,0
3976,video,0,0,0,0,0,0,0,0,0
3977,video,1,0,0,1,0,0,0,0,0
3978,video,7,1,0,7,0,0,0,0,0
3979,video,0,0,0,0,0,0,0,0,0
3980,video,3,0,1,3,0,0,0,0,0
3981,video,1,0,0,1,0,0,0,0,0
3982,video,1,0,0,1,0,0,0,0,0
3983,video,1,0,0,1,0,0,0,0,0
3984,video,3,0,0,3,0,0,0,0,0
3985,video,0,0,0,0,0,0,0,0,0
3986,video,1,0,0,1,0,0,0,0,0
3987,video,4,0,0,4,0,0,0,0,0
3988,video,3,0,0,3,0,0,0,0,0
3989,video,2,0,0,2,0,0,0,0,0
3990,video,4,0,0,4,0,0,0,0,0
3991,video,0,0,0,0,0,0,0,0,0
3992,video,5,0,0,4,1,0,0,0,0
3993,photo,1,0,0,0,1,0,0,0,0
3994,photo,1,1,0,0,1,0,0,0,0
3995,video,9,0,0,9,0,0,0,0,0
3996,video,5,0,0,5,0,0,0,0,0
3997,video,3,0,0,3,0,0,0,0,0
3998,video,7,0,0,7,0,0,0,0,0
3999,video,2,0,0,2,0,0,0,0,0
4000,video,4,0,0,4,0,0,0,0,0
4001,video,5,0,0,5,0,0,0,0,0
4002,video,3,0,0,3,0,0,0,0,0
4003,video,5,0,0,5,0,0,0,0,0
4004,video,8,0,0,8,0,0,0,0,0
4005,video,2,0,0,2,0,0,0,0,0
4006,video,3,0,0,3,0,0,0,0,0
4007,video,2,0,0,2,0,0,0,0,0
4008,video,4,0,0,4,0,0,0,0,0
4009,video,3,0,0,3,0,0,0,0,0
4010,video,5,0,0,4,1,0,0,0,0
4011,video,6,0,0,6,0,0,0,0,0
4012,video,3,0,0,3,0,0,0,0,0
4013,video,1,0,0,1,0,0,0,0,0
4014,video,5,0,0,5,0,0,0,0,0
4015,video,4,0,0,4,0,0,0,0,0
4016,video,2,0,0,2,0,0,0,0,0
4017,video,0,0,0,0,0,0,0,0,0
4018,video,0,0,0,0,0,0,0,0,0
4019,video,7,0,0,7,0,0,0,0,0
4020,video,2,0,0,2,0,0,0,0,0
4021,video,9,0,0,9,0,0,0,0,0
4022,video,3,0,0,3,0,0,0,0,0
4023,video,4,0,0,4,0,0,0,0,0
4024,video,1,0,0,1,0,0,0,0,0
4025,video,2,0,0,2,0,0,0,0,0
4026,video,0,0,0,0,0,0,0,0,0
4027,video,3,0,0,3,0,0,0,0,0
4028,video,0,0,0,0,0,0,0,0,0
4029,video,2,0,0,2,0,0,0,0,0
4030,video,5,0,0,5,0,0,0,0,0
4031,video,1,0,0,1,0,0,0,0,0
4032,video,2,0,0,2,0,0,0,0,0
4033,video,0,0,0,0,0,0,0,0,0
4034,video,5,0,0,5,0,0,0,0,0
4035,video,1,0,0,1,0,0,0,0,0
4036,video,11,0,0,11,0,0,0,0,0
4037,video,3,0,0,3,0,0,0,0,0
4038,video,10,0,0,10,0,0,0,0,0
4039,video,91,91,277,78,13,0,0,0,0
4040,video,3,0,0,3,0,0,0,0,0
4041,video,1,0,0,1,0,0,0,0,0
4042,video,1,0,0,1,0,0,0,0,0
4043,video,2,0,0,2,0,0,0,0,0
4044,video,1,0,0,1,0,0,0,0,0
4045,video,0,0,0,0,0,0,0,0,0
4046,video,7,0,0,7,0,0,0,0,0
4047,video,1,0,0,1,0,0,0,0,0
4048,video,1,0,0,1,0,0,0,0,0
4049,video,3,0,0,3,0,0,0,0,0
4050,video,5,0,0,5,0,0,0,0,0
4051,video,5,0,0,5,0,0,0,0,0
4052,video,1,0,0,1,0,0,0,0,0
4053,video,5,0,0,5,0,0,0,0,0
4054,video,4,1,0,4,0,0,0,0,0
4055,video,8,0,0,8,0,0,0,0,0
4056,video,3,0,0,3,0,0,0,0,0
4057,video,5,0,0,5,0,0,0,0,0
4058,video,47,39,8,43,4,0,0,0,0
4059,video,28,39,16,27,1,0,0,0,0
4060,video,3,0,0,3,0,0,0,0,0
4061,video,3,0,0,3,0,0,0,0,0
4062,video,1,0,0,1,0,0,0,0,0
4063,video,105,136,67,89,15,0,1,0,0
4064,video,8,0,0,8,0,0,0,0,0
4065,video,182,235,73,161,20,0,1,0,0
4066,video,1,0,0,1,0,0,0,0,0
